,ISBN,User-ID,Book-Title,Book-Author,Publisher,Book-Rating,Image-URL-M
8008,0465026222,189392.0,Reading Rilke: Reflections on the Problems of Translation,William H. Gass,Basic Books,8.0,http://images.amazon.com/images/P/0465026222.01.MZZZZZZZ.jpg
8009,0553572172,73588.0,The First Sacrifice,Thomas Gifford,Bantam Books,6.0,http://images.amazon.com/images/P/0553572172.01.MZZZZZZZ.jpg
8010,037329106X,4385.0,"Virgin Spring (Historical, 506)",Debra Lee Brown,Harlequin,0.0,http://images.amazon.com/images/P/037329106X.01.MZZZZZZZ.jpg
8011,0061092088,93085.0,Dangerous to Know,Barbara Taylor Bradford,HarperTorch,0.0,http://images.amazon.com/images/P/0061092088.01.MZZZZZZZ.jpg
8012,0895774208,201783.0,A Home for Little Turtle (Little Animal Adventures),Ariane Chottin,Simon &amp; Schuster Merchandise &amp;,0.0,http://images.amazon.com/images/P/0895774208.01.MZZZZZZZ.jpg
8013,0553238116,49889.0,The Book of the Crime,Elizabeth Daly,Bantam Books,7.0,http://images.amazon.com/images/P/0553238116.01.MZZZZZZZ.jpg
8014,0671003755,105979.0,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,Washington Square Press,6.0,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg
8015,0533138620,98741.0,One Night in a Strange Blue Light,Blair Reynolds,Vantage Pr,0.0,http://images.amazon.com/images/P/0533138620.01.MZZZZZZZ.jpg
8016,0448102129,235842.0,Pudgy Book of Mother Goose,Richard Walz,Grosset &amp; Dunlap,8.0,http://images.amazon.com/images/P/0448102129.01.MZZZZZZZ.jpg
8017,0786817879,269566.0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,Miramax Kids,0.0,http://images.amazon.com/images/P/0786817879.01.MZZZZZZZ.jpg
8018,0671510053,239468.0,SHIPPING NEWS,Annie Proulx,Scribner,6.0,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg
8019,042511774X,171118.0,Breathing Lessons,Anne Tyler,Berkley Publishing Group,0.0,http://images.amazon.com/images/P/042511774X.01.MZZZZZZZ.jpg
8020,0441533825,243077.0,Mirrorshades: The Cyberpunk Anthology,Bruce Sterling,Ace Books,0.0,http://images.amazon.com/images/P/0441533825.01.MZZZZZZZ.jpg
8021,0440236673,101620.0,The Brethren,John Grisham,Island,7.0,http://images.amazon.com/images/P/0440236673.01.MZZZZZZZ.jpg
8022,0061059773,226879.0,"Cloudbearer's Shadow (Sword in Exile, Book 1)",Ann Marston,Eos,0.0,http://images.amazon.com/images/P/0061059773.01.MZZZZZZZ.jpg
8023,0451458907,226006.0,Restoration,Carol Berg,Roc,0.0,http://images.amazon.com/images/P/0451458907.01.MZZZZZZZ.jpg
8024,0887509622,52807.0,Window Dressing,Don Bailey,Oberon Pr,0.0,http://images.amazon.com/images/P/0887509622.01.MZZZZZZZ.jpg
8025,043957742X,31611.0,Kissing the Rain,Kevin Brooks,Chicken House,0.0,http://images.amazon.com/images/P/043957742X.01.MZZZZZZZ.jpg
8026,0060929790,160819.0,One Hundred Years of Solitude,Gabriel Garcia Marquez,Perennial,10.0,http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg
8027,0449149676,73394.0,On Mystic Lake,Kristin Hannah,Ballantine Books,0.0,http://images.amazon.com/images/P/0449149676.01.MZZZZZZZ.jpg
8028,0373291663,135149.0,"Virtuous Cyprian (Harlequin Historical Series, No 566)",Nicola Cornick,Harlequin,0.0,http://images.amazon.com/images/P/0373291663.01.MZZZZZZZ.jpg
8029,351818802X,82317.0,"Suhrkamp BasisBibliothek (SBB), Nr.2, Siddhartha",Hermann Hesse,Suhrkamp,10.0,http://images.amazon.com/images/P/351818802X.01.MZZZZZZZ.jpg
8030,1565115287,94923.0,Red Poppies,Alai,Highbridge Audio,0.0,http://images.amazon.com/images/P/1565115287.01.MZZZZZZZ.jpg
8031,0316850497,207466.0,Atlantic Crossing,Time Life,Little Brown &amp; Co,0.0,http://images.amazon.com/images/P/0316850497.01.MZZZZZZZ.jpg
8032,0373218737,213150.0,Suspicious,Nora Roberts,Silhouette,0.0,http://images.amazon.com/images/P/0373218737.01.MZZZZZZZ.jpg
8033,4770019483,21576.0,Confessions of a Yakuza: A Life in Japan's Underworld,John Bester,Kodansha International (JPN),0.0,http://images.amazon.com/images/P/4770019483.01.MZZZZZZZ.jpg
8034,0812500024,172742.0,The Jackal's Head,Elizabeth Peters,Tor Books,0.0,http://images.amazon.com/images/P/0812500024.01.MZZZZZZZ.jpg
8035,1569245134,87302.0,Party of One: The Loners' Manifesto,Anneli S. Rufus,Marlowe &amp; Company,10.0,http://images.amazon.com/images/P/1569245134.01.MZZZZZZZ.jpg
8036,359626796X,140826.0,EÃ?Â?stÃ?Â¶rungen.,Hilde Bruch,"Fischer (Tb.), Frankfurt",8.0,http://images.amazon.com/images/P/359626796X.01.MZZZZZZZ.jpg
8037,0449909778,219259.0,A Credible Threat: A Jeri Howard Mystery,Janet Dawson,Ballantine Books,0.0,http://images.amazon.com/images/P/0449909778.01.MZZZZZZZ.jpg
8038,0140020845,240401.0,A Zoo in My Luggage,Gerald Durrell,Penguin Books,10.0,http://images.amazon.com/images/P/0140020845.01.MZZZZZZZ.jpg
8039,1558532331,106225.0,Postcards From Life's Little Instruction Book,"H. Jackson, Jr. Brown",Rutledge Hill Press,0.0,http://images.amazon.com/images/P/1558532331.01.MZZZZZZZ.jpg
8040,0590439480,21659.0,Horrible Harry and the Ant Invasion,Suzy Kline,Scholastic Inc.,0.0,http://images.amazon.com/images/P/0590439480.01.MZZZZZZZ.jpg
8041,1559721723,49942.0,Deep Truth: The Lives of Bob Woodward and Carl Bernstein,Adrian Havill,Carol Publishing Corporation,0.0,http://images.amazon.com/images/P/1559721723.01.MZZZZZZZ.jpg
8042,1883473004,277031.0,Mutant Message: Down Under,Marlo Morgan,Bookpeople,8.0,http://images.amazon.com/images/P/1883473004.01.MZZZZZZZ.jpg
8043,0884042081,160681.0,Black Genesis (Black Genesis),L. Ron Hubbard,Bridge Publications,8.0,http://images.amazon.com/images/P/0884042081.01.MZZZZZZZ.jpg
8044,055327449X,212645.0,The Illustrated Man (Grand Master Editions),RAY BRADBURY,Spectra,0.0,http://images.amazon.com/images/P/055327449X.01.MZZZZZZZ.jpg
8045,0091388708,227538.0,The Devil's Alternative,Frederick Forsyth,Hutchinson,0.0,http://images.amazon.com/images/P/0091388708.01.MZZZZZZZ.jpg
8046,038080591X,55492.0,My True Love (An Avon Romantic Treasure),Karen Ranney,Avon,0.0,http://images.amazon.com/images/P/038080591X.01.MZZZZZZZ.jpg
8047,3442426642,245039.0,Tanz der Hexen.,Anne Rice,Goldmann,0.0,http://images.amazon.com/images/P/3442426642.01.MZZZZZZZ.jpg
8048,0060971479,223544.0,The All of It: A Novel,Jeannette Haien,Perennial,7.0,http://images.amazon.com/images/P/0060971479.01.MZZZZZZZ.jpg
8049,8423309223,122604.0,Rebelion en la Granja,George Orwell,Destino,9.0,http://images.amazon.com/images/P/8423309223.01.MZZZZZZZ.jpg
8050,158062636X,132371.0,Dreams Do Come True: Decoding Your Dreams to Discover Your Full Potential,Layne Dalfen,Adams Media Corporation,5.0,http://images.amazon.com/images/P/158062636X.01.MZZZZZZZ.jpg
8051,0373024797,110973.0,Mixed Feelings (Harlequin Romance),Kerry Allyne,Harlequin Books,0.0,http://images.amazon.com/images/P/0373024797.01.MZZZZZZZ.jpg
8052,0531022757,230115.0,Snakes Around the World (An Easy-Read Fact Book),George S. Fichter,Scholastic Library Pub,8.0,http://images.amazon.com/images/P/0531022757.01.MZZZZZZZ.jpg
8053,0451403053,198355.0,Buried Mistakes,Michael Kaplan,New Amer Library,0.0,http://images.amazon.com/images/P/0451403053.01.MZZZZZZZ.jpg
8054,0380816865,39502.0,Death Trap : An Alaska Mystery (Alaska Mysteries (Paperback)),Sue Henry,Avon,0.0,http://images.amazon.com/images/P/0380816865.01.MZZZZZZZ.jpg
8055,0515133973,18979.0,Midnight Bayou,Nora Roberts,Jove Books,0.0,http://images.amazon.com/images/P/0515133973.01.MZZZZZZZ.jpg
8056,042518286X,64075.0,Shock,Robin Cook,Berkley Publishing Group,6.0,http://images.amazon.com/images/P/042518286X.01.MZZZZZZZ.jpg
8057,0345338588,121068.0,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,Del Rey Books,9.0,http://images.amazon.com/images/P/0345338588.01.MZZZZZZZ.jpg
8058,2868698921,33145.0,Moon Palace,Paul Auster,Actes Sud,0.0,http://images.amazon.com/images/P/2868698921.01.MZZZZZZZ.jpg
8059,0226474844,224308.0,The Savage Mind (Nature of Human Society Series),Claude Leevi Strauss,University of Chicago Press,9.0,http://images.amazon.com/images/P/0226474844.01.MZZZZZZZ.jpg
8060,0836218515,196108.0,Prehistory of the Far Side,Gary Larson,Andrews McMeel Publishing,8.0,http://images.amazon.com/images/P/0836218515.01.MZZZZZZZ.jpg
8061,0449909735,257028.0,Dave Barry Is Not Making This Up,Dave Barry,Ballantine Books,0.0,http://images.amazon.com/images/P/0449909735.01.MZZZZZZZ.jpg
8062,0679442790,111749.0,The Reader,Bernhard Schlink,Random House,0.0,http://images.amazon.com/images/P/0679442790.01.MZZZZZZZ.jpg
8063,0553576887,175003.0,Hear No Evil,Bethany Campbell,Bantam,0.0,http://images.amazon.com/images/P/0553576887.01.MZZZZZZZ.jpg
8064,0060008032,265115.0,Angels,Marian Keyes,HarperTorch,6.0,http://images.amazon.com/images/P/0060008032.01.MZZZZZZZ.jpg
8065,0743477154,258422.0,Postmortem,Patricia Cornwell,Pocket,10.0,http://images.amazon.com/images/P/0743477154.01.MZZZZZZZ.jpg
8066,0060938455,160558.0,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,Perennial,10.0,http://images.amazon.com/images/P/0060938455.01.MZZZZZZZ.jpg
8067,0440212189,266064.0,Maximum Bob,Elmore Leonard,Dell,0.0,http://images.amazon.com/images/P/0440212189.01.MZZZZZZZ.jpg
8068,0812515285,41198.0,A Fire Upon The Deep (Zones of Thought),Vernor Vinge,Tor Science Fiction,8.0,http://images.amazon.com/images/P/0812515285.01.MZZZZZZZ.jpg
8069,0449005127,123981.0,Eyes,Joseph Glass,Fawcett Books,0.0,http://images.amazon.com/images/P/0449005127.01.MZZZZZZZ.jpg
8070,0804111359,201674.0,Secret History,DONNA TARTT,Ballantine Books,0.0,http://images.amazon.com/images/P/0804111359.01.MZZZZZZZ.jpg
8071,0446609048,69697.0,Run Jane Run,Maureen Tan,Warner Books,0.0,http://images.amazon.com/images/P/0446609048.01.MZZZZZZZ.jpg
8072,0451184262,37950.0,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr Mysteries (Paperback)),Lawrence Block,Onyx Books,0.0,http://images.amazon.com/images/P/0451184262.01.MZZZZZZZ.jpg
8073,0684865114,260691.0,The Restraint of Beasts,Magnus Mills,Touchstone,8.0,http://images.amazon.com/images/P/0684865114.01.MZZZZZZZ.jpg
8074,0812505042,217740.0,The Time Machine,H. G. Wells,Tor Books,0.0,http://images.amazon.com/images/P/0812505042.01.MZZZZZZZ.jpg
8075,0880385197,234828.0,"Love and War (Dragonlance Tales, Vol 3)",Margaret Weis,Wizards of the Coast,0.0,http://images.amazon.com/images/P/0880385197.01.MZZZZZZZ.jpg
8076,0786881623,16106.0,"Moving Violations : War Zones, Wheelchairs, and Declarations of Independence",John Hockenberry,Hyperion,0.0,http://images.amazon.com/images/P/0786881623.01.MZZZZZZZ.jpg
8077,0671028383,9302.0,Grave Secrets,Kathy Reichs,Pocket Star,0.0,http://images.amazon.com/images/P/0671028383.01.MZZZZZZZ.jpg
8078,0451163192,274308.0,Mr. and Mrs. Bo Jo Jones,Ann Head,Signet Book,0.0,http://images.amazon.com/images/P/0451163192.01.MZZZZZZZ.jpg
8079,0373291418,238781.0,"Last Bride In Texas (Harlequin Historical Series, No. 541)",Judith Stacy,Harlequin,0.0,http://images.amazon.com/images/P/0373291418.01.MZZZZZZZ.jpg
8080,0802714358,247628.0,Let Me Go,Helga Schneider,Walker &amp; Company,0.0,http://images.amazon.com/images/P/0802714358.01.MZZZZZZZ.jpg
8081,0515133302,226616.0,Hemlock Bay,Catherine Coulter,Jove Books,0.0,http://images.amazon.com/images/P/0515133302.01.MZZZZZZZ.jpg
8082,006018311X,35966.0,"When You Look Like Your Passport Photo, It's Time to Go Home",Erma Bombeck,Harpercollins,9.0,http://images.amazon.com/images/P/006018311X.01.MZZZZZZZ.jpg
8083,0449908488,131594.0,The Silent Cry (William Monk Novels (Hardcover)),Anne Perry,Fawcett Books,0.0,http://images.amazon.com/images/P/0449908488.01.MZZZZZZZ.jpg
8084,0440208459,53628.0,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,Dell,0.0,http://images.amazon.com/images/P/0440208459.01.MZZZZZZZ.jpg
8085,0441007813,83671.0,Obsidian Butterfly,Laurell K. Hamilton,Ace Books,9.0,http://images.amazon.com/images/P/0441007813.01.MZZZZZZZ.jpg
8086,0345395069,75819.0,Reign in Hell,William Diehl,Ballantine Books,8.0,http://images.amazon.com/images/P/0345395069.01.MZZZZZZZ.jpg
8087,0345369513,129074.0,The Sheriff and the Panhandle Murders,D.R. Meredith,Fawcett Books,7.0,http://images.amazon.com/images/P/0345369513.01.MZZZZZZZ.jpg
8088,0312194676,187410.0,Jacob's Hands,Aldous Huxley,St Martins Pr,7.0,http://images.amazon.com/images/P/0312194676.01.MZZZZZZZ.jpg
8089,0553090437,268932.0,"The Boy Who Cried \Wolf!\"" (Bank Street Ready-to-Read Books, Lelvel 1)""",Ellen Schecter,Bantam Books,5.0,http://images.amazon.com/images/P/0553090437.01.MZZZZZZZ.jpg
8090,1551667118,233778.0,On The Edge: 3 Novels in 1,Heather Graham,Mira,0.0,http://images.amazon.com/images/P/1551667118.01.MZZZZZZZ.jpg
8091,1559721723,183187.0,Deep Truth: The Lives of Bob Woodward and Carl Bernstein,Adrian Havill,Carol Publishing Corporation,0.0,http://images.amazon.com/images/P/1559721723.01.MZZZZZZZ.jpg
8092,0441005314,227520.0,Freedom's Choice,Anne McCaffrey,Ace Books,0.0,http://images.amazon.com/images/P/0441005314.01.MZZZZZZZ.jpg
8093,0380718340,172742.0,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,Avon,0.0,http://images.amazon.com/images/P/0380718340.01.MZZZZZZZ.jpg
8094,080410526X,147451.0,All I Really Need to Know,ROBERT FULGHUM,Ivy Books,0.0,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg
8095,0515127833,129358.0,River's End,Nora Roberts,Jove Books,0.0,http://images.amazon.com/images/P/0515127833.01.MZZZZZZZ.jpg
8096,0553106333,39646.0,Ashes to Ashes,Tami Hoag,Bantam,0.0,http://images.amazon.com/images/P/0553106333.01.MZZZZZZZ.jpg
8097,0380793172,56399.0,The Kinsman Saga,Ben Bova,Eos,10.0,http://images.amazon.com/images/P/0380793172.01.MZZZZZZZ.jpg
8098,0679728899,225763.0,Death Comes for the Archbishop (Vintage Classics),Willa Cather,Vintage,0.0,http://images.amazon.com/images/P/0679728899.01.MZZZZZZZ.jpg
8099,0747249407,86243.0,The Devil You Know,Josephine Cox,Trafalgar Square,0.0,http://images.amazon.com/images/P/0747249407.01.MZZZZZZZ.jpg
8100,0971880107,58255.0,Wild Animus,Rich Shapero,Too Far,0.0,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg
8101,0892966971,88693.0,Killing Me Softly: A Novel of Obsession,Nicci French,Mysterious Press,8.0,http://images.amazon.com/images/P/0892966971.01.MZZZZZZZ.jpg
8102,0380708582,56447.0,So Long at the Fair,Hadley Irwin,Harpercollins Juvenile Books,0.0,http://images.amazon.com/images/P/0380708582.01.MZZZZZZZ.jpg
8103,0380731851,229454.0,Mystic River,Dennis Lehane,HarperTorch,7.0,http://images.amazon.com/images/P/0380731851.01.MZZZZZZZ.jpg
8104,0446672513,58709.0,Acts of Conscience,William Barton,Warner Books,0.0,http://images.amazon.com/images/P/0446672513.01.MZZZZZZZ.jpg
8105,0671026011,153283.0,The Empty Chair,Jeffery Deaver,Pocket,7.0,http://images.amazon.com/images/P/0671026011.01.MZZZZZZZ.jpg
8106,0590411268,56447.0,Claudia and the New Girl (Baby-Sitters Club (Paperback)),Ann M. Martin,Scholastic Paperbacks,0.0,http://images.amazon.com/images/P/0590411268.01.MZZZZZZZ.jpg
8107,0553802542,122810.0,Thursday's Child,Sandra Brown,Bantam Books,0.0,http://images.amazon.com/images/P/0553802542.01.MZZZZZZZ.jpg
8108,038079456X,182086.0,Devil's Bride (Cynster Novels),Stephanie Laurens,Avon,0.0,http://images.amazon.com/images/P/038079456X.01.MZZZZZZZ.jpg
8109,0671026852,41086.0,Savannah (Springwater Seasons),Linda Lael Miller,Pocket,8.0,http://images.amazon.com/images/P/0671026852.01.MZZZZZZZ.jpg
8110,1561451401,16795.0,The Kid Coach (AllStar SportStory Series),Fred Bowen,Peachtree Publishers,0.0,http://images.amazon.com/images/P/1561451401.01.MZZZZZZZ.jpg
8111,0816727953,172030.0,50 Amazing U.S. Mazes: Journey Through the USA,Dan Nevins,Troll Communications,0.0,http://images.amazon.com/images/P/0816727953.01.MZZZZZZZ.jpg
8112,0312978383,230522.0,Winter Solstice,Rosamunde Pilcher,St. Martin's Paperbacks,0.0,http://images.amazon.com/images/P/0312978383.01.MZZZZZZZ.jpg
8113,0515123447,235105.0,Killing Floor,Lee Child,Jove Books,0.0,http://images.amazon.com/images/P/0515123447.01.MZZZZZZZ.jpg
8114,0449211576,127914.0,Thursday the Rabbi Walked Out (Rabbi Small Mysteries),Harry Kemelman,Random House,0.0,http://images.amazon.com/images/P/0449211576.01.MZZZZZZZ.jpg
8115,0800754700,210261.0,Finding Dollars for Family Fun: Creating Happy Memories on a Budget,Gwen Weising,Baker Pub Group,8.0,http://images.amazon.com/images/P/0800754700.01.MZZZZZZZ.jpg
8116,0553280414,16634.0,A Separate Peace,John Knowles,Bantam Books,0.0,http://images.amazon.com/images/P/0553280414.01.MZZZZZZZ.jpg
8117,2070299732,26443.0,Nouvelles Orientales,Marguerite Yourcenar,Schoenhofs Foreign Books,0.0,http://images.amazon.com/images/P/2070299732.01.MZZZZZZZ.jpg
8118,0821775898,20671.0,Weekend Warriors,Fern Michaels,Zebra Books,0.0,http://images.amazon.com/images/P/0821775898.01.MZZZZZZZ.jpg
8119,0671010085,129358.0,One Pink Rose (Clayborne Brides),Julie Garwood,Pocket,0.0,http://images.amazon.com/images/P/0671010085.01.MZZZZZZZ.jpg
8120,0806994835,56399.0,The Super Stain Remover Book,Jack Cassimatis,Sterling Publishing,10.0,http://images.amazon.com/images/P/0806994835.01.MZZZZZZZ.jpg
8121,0373094523,114368.0,White Lies,Linda Howard,Silhouette,5.0,http://images.amazon.com/images/P/0373094523.01.MZZZZZZZ.jpg
8122,0060955457,201923.0,The Mambo Kings Play Songs of Love: A Novel,Oscar Hijuelos,Perennial,0.0,http://images.amazon.com/images/P/0060955457.01.MZZZZZZZ.jpg
8123,0762401850,85701.0,The Classic Hans Christian Andersen Fairy Tales (Children's Storybook Classics),H.C. Andersen,Courage Books,0.0,http://images.amazon.com/images/P/0762401850.01.MZZZZZZZ.jpg
8124,0312857497,104311.0,Beggars and Choosers (Beggars Trilogy (also known as Sleepless Trilogy)),Nancy Kress,Tor Books,0.0,http://images.amazon.com/images/P/0312857497.01.MZZZZZZZ.jpg
8125,0743237188,26544.0,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,Touchstone,0.0,http://images.amazon.com/images/P/0743237188.01.MZZZZZZZ.jpg
8126,0812566734,274061.0,Necroscope: Defilers (Necroscope: E-Branch Trilogy),Brian Lumley,Tor Books,9.0,http://images.amazon.com/images/P/0812566734.01.MZZZZZZZ.jpg
8127,0525946500,208306.0,Charleston,John Jakes,Dutton Books,6.0,http://images.amazon.com/images/P/0525946500.01.MZZZZZZZ.jpg
8128,034541215X,275281.0,Bimbos of the Death Sun,SHARYN MCCRUMB,Fawcett,8.0,http://images.amazon.com/images/P/034541215X.01.MZZZZZZZ.jpg
8129,0684197707,235105.0,LEAVE THE GRAVE GREEN,Deborah Crombie,Scribner,0.0,http://images.amazon.com/images/P/0684197707.01.MZZZZZZZ.jpg
8130,0066212545,204864.0,The House of Blue Mangoes: A Novel,David Davidar,HarperCollins Publishers,9.0,http://images.amazon.com/images/P/0066212545.01.MZZZZZZZ.jpg
8131,0345441141,121986.0,The Alchemist,DONNA BOYD,Ballantine Books,0.0,http://images.amazon.com/images/P/0345441141.01.MZZZZZZZ.jpg
8132,9500362414,182987.0,Canto a Mi Mismo (Intemporales),Walt Whitman,Oceano De Mexico,0.0,http://images.amazon.com/images/P/9500362414.01.MZZZZZZZ.jpg
8133,1560763191,233911.0,"Prophet of Moonshae (The Druidhome Trilogy, Book 1)",Douglas Niles,TSR Hobbies,0.0,http://images.amazon.com/images/P/1560763191.01.MZZZZZZZ.jpg
8134,0385504209,127359.0,The Da Vinci Code,Dan Brown,Doubleday,0.0,http://images.amazon.com/images/P/0385504209.01.MZZZZZZZ.jpg
8135,0515128635,22888.0,Tripwire,Lee Child,Jove Books,10.0,http://images.amazon.com/images/P/0515128635.01.MZZZZZZZ.jpg
8136,0060984333,138176.0,American Pie : A Novel,Michael Lee West,Perennial,10.0,http://images.amazon.com/images/P/0060984333.01.MZZZZZZZ.jpg
8137,0944164064,120620.0,Little Ed &amp; Golden Bear,Eligio Stephen Gallegos,Moon Bear Press,0.0,http://images.amazon.com/images/P/0944164064.01.MZZZZZZZ.jpg
8138,0375703829,266865.0,Silk,Alessandro Baricco,Vintage Books USA,0.0,http://images.amazon.com/images/P/0375703829.01.MZZZZZZZ.jpg
8139,0003701581,206301.0,Fastline UK: Level 1 - Beginner (Nelson Readers),Jane Homeshaw,Pearson English Language Teaching,0.0,http://images.amazon.com/images/P/0003701581.01.MZZZZZZZ.jpg
8140,0440158273,151806.0,More Precious Than Gold (Candlelight Ecstasy Romance),Cindy Victor,Dell Publishing Company,0.0,http://images.amazon.com/images/P/0440158273.01.MZZZZZZZ.jpg
